,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
0,1595205254391267328,2022-11-22 23:59:04+00:00,DesertChurro,@DreaCupcake_ Missing the Steeler beanie … I need a reason to smile. #HereWeGo #Steelers,"['HereWeGo', 'Steelers']",0,0,"[User(username='DreaCupcake_', id=1097676003776835584, displayname='Drea🩺💉❤️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,missing steeler beanie need reason smile,0.0772,0.04999999999999999,0.12719999999999998,True
1,1595204994193534977,2022-11-22 23:58:02+00:00,Steelersdepot,"Will Najee Harris hit 1,000 yards rushing this season? Needs 450 in final seven games. Roughly 65 per game needed. #Steelers #NFL https://t.co/rGwSx5UPMX","['Steelers', 'NFL']",268,5,,,najee harris hit 1 000 yards rushing season needs 450 final seven games roughly 65 per game needed,0.0,-0.16666666666666666,-0.16666666666666666,False
2,1595204707756216320,2022-11-22 23:56:54+00:00,SteelersTres60,#Steelers El equipo ha liberado al DB Quincy Wilson del PS,['Steelers'],21,1,,,el equipo ha liberado al db quincy wilson del ps,0.34,0.0,0.34,True
3,1595204519075479552,2022-11-22 23:56:09+00:00,Blitz_Burgh,"Diontae Johnson is extremely athletic. Has all the tangibles to be a stud. With that being said he is having a very disappointing season.

Stats: 51 receptions, 456 receiving yards, 0 touchdowns. Averaging 8.9 yards a catch. #Steelers #NFL","['Steelers', 'NFL']",302,8,,,diontae johnson extremely athletic tangibles stud said disappointing season stats 51 receptions 456 receiving yards 0 touchdowns averaging 8 9 yards catch,-0.4939,-0.3625,-0.8564,False
4,1595204136768790530,2022-11-22 23:54:38+00:00,TheRealTwoSeven,"@amylrohe @Blitz_Burgh @NFL @MarkMaddenX @kennypickett10 @CoachTomlin Actually, I was responding to @Blitz_Burgh when you chimed in. Since the Steelers won’t fire their coach, what should Tomlin’s exit strategy be? #Steelers because it’s only going to get worse.",['Steelers'],0,0,"[User(username='amylrohe', id=28687726, displayname='Ruth Berner Greensburg 🌹🌻', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Blitz_Burgh', id=1005593878743920645, displayname='Blitzburgh', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MarkMaddenX', id=382815761, displayname='Mark Madden', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='kennypickett10', id=1360381742, displayname='Kenny Pickett', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CoachTomlin', id=1482304957, displayname='Mike Tomlin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Blitz_Burgh', id=1005593878743920645, displayname='Blitzburgh', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,actually responding chimed since steelers fire coach tomlin exit strategy going get worse,-0.6705,-0.2,-0.8705,False
5,1595203476468137984,2022-11-22 23:52:00+00:00,SteelersNewsNow,Steelers' Mason Rudolph surprises family of fallen service member with Super Bowl tickets #PittsburghSteelers #Steelers #SteelersFans #BlackAndYellow https://t.co/saJeTiR6fB,"['PittsburghSteelers', 'Steelers', 'SteelersFans', 'BlackAndYellow']",0,0,,,steelers mason rudolph surprises family fallen service member super bowl tickets,0.5106,0.3333333333333333,0.8439333333333334,True
6,1595203361841680384,2022-11-22 23:51:33+00:00,Steelersdepot,"Rudolph surprises family of fallen service member with SB tix: “I loved to be a part of it. What an opportunity to make someone’s day. She and her father-in-law were just overjoyed, they were emotional. It was a pleasure to meet them and say thank you for his service.” #Steelers",['Steelers'],46,1,,,rudolph surprises family fallen service member sb tix loved part opportunity make someone day father law overjoyed emotional pleasure meet say thank service,0.9485,0.35,1.2985,True
9,1595202463237373952,2022-11-22 23:47:59+00:00,Blitz_Burgh,"Mason Rudolph: “I loved to be a part of it, What an opportunity to make someone’s day. She and her father-in-law were just overjoyed, they were emotional. It was a pleasure to meet them and say thank you for his service.” #Steelers #NFL https://t.co/TiNCLPJrih","['Steelers', 'NFL']",21,1,,,mason rudolph loved part opportunity make someone day father law overjoyed emotional pleasure meet say thank service,0.9531,0.35,1.3031,True
10,1595202202368413696,2022-11-22 23:46:57+00:00,Blitz_Burgh,Props to Mason Rudolph. That’s a good dude showing love to our fallen. #Steelers #NFL,"['Steelers', 'NFL']",706,18,,,props mason rudolph good dude showing love fallen,0.6808,0.6,1.2808,True
11,1595201754739646464,2022-11-22 23:45:10+00:00,princezukohno,"Cam Heyward, TJ Watt and Minkah are the only legitimate pro bowl worthy steelers so far this season #HereWeGo",['HereWeGo'],0,0,,,cam heyward tj watt minkah legitimate pro bowl worthy steelers far season,0.4404,0.21666666666666667,0.6570666666666667,True
